# ILSVRC2012_val_00001758
10.00   14.64   2.00    16.20   0.00    24.36   0.55   
20.00   18.79   2.00    9.41    0.00    25.90   0.66   
30.00   3.23    5.00    5.83    0.00    27.21   0.77   
40.00   5.29    4.00    5.53    0.00    27.95   0.78   
50.00   3.61    4.00    3.38    0.00    28.34   0.87   
60.00   4.87    3.00    3.03    0.00    32.44   0.95   
70.00   3.75    3.00    2.78    0.00    39.59   0.99   
80.00   4.74    3.00    2.60    0.00    39.75   0.99   
90.00   4.73    3.00    1.86    0.00    42.63   0.99   
100.00  4.79    3.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00002765
10.00   0.14    108.00  18.88   0.00    28.14   0.77   
20.00   0.82    16.00   13.09   0.00    30.49   0.85   
30.00   0.95    16.00   10.28   0.00    31.79   0.88   
40.00   1.55    10.00   8.64    0.00    32.71   0.89   
50.00   1.54    10.00   7.45    0.00    33.45   0.91   
60.00   2.28    8.00    6.51    0.00    34.20   0.92   
70.00   1.92    10.00   5.43    0.00    35.22   0.93   
80.00   2.73    10.00   4.27    0.00    36.70   0.94   
90.00   2.87    10.00   2.87    0.00    39.40   0.96   
100.00  3.25    10.00   1.00    0.00    inf     1.00   
# ILSVRC2012_val_00002916
10.00   0.13    69.00   14.89   0.00    30.26   0.77   
20.00   0.27    50.00   11.26   0.00    32.39   0.77   
30.00   0.23    55.00   9.12    0.00    33.81   0.84   
40.00   0.26    52.00   7.87    0.00    34.75   0.92   
50.00   0.30    50.00   6.94    0.00    35.35   0.87   
60.00   0.28    48.00   6.19    0.00    36.11   0.93   
70.00   0.26    47.00   5.21    0.00    37.01   0.94   
80.00   0.26    48.00   4.15    0.00    38.44   0.96   
90.00   0.26    47.00   2.84    0.00    41.00   0.97   
100.00  0.26    47.00   1.00    0.00    inf     1.00   
# ILSVRC2012_val_00006642
10.00   75.54   1.00    19.97   0.00    26.14   0.74   
20.00   92.00   1.00    13.47   0.00    28.62   0.81   
30.00   93.73   1.00    10.59   0.00    30.10   0.85   
40.00   94.25   1.00    8.89    0.00    31.11   0.86   
50.00   94.69   1.00    7.64    0.00    31.95   0.88   
60.00   95.50   1.00    6.69    0.00    32.75   0.89   
70.00   95.51   1.00    5.60    0.00    33.78   0.90   
80.00   96.33   1.00    4.43    0.00    35.29   0.92   
90.00   96.12   1.00    3.03    0.00    37.86   0.94   
100.00  96.21   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00007154
10.00   92.16   1.00    19.11   0.00    23.09   0.74   
20.00   99.53   1.00    12.54   0.00    24.73   0.81   
30.00   99.20   1.00    9.44    0.00    26.12   0.85   
40.00   99.24   1.00    7.80    0.00    27.31   0.87   
50.00   99.32   1.00    6.72    0.00    28.43   0.89   
60.00   99.28   1.00    5.87    0.00    29.61   0.91   
70.00   98.96   1.00    4.88    0.00    31.29   0.92   
80.00   99.11   1.00    3.93    0.00    33.73   0.94   
90.00   99.17   1.00    2.75    0.00    37.66   0.96   
100.00  99.20   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00007179
10.00   0.28    27.00   18.30   0.00    26.88   0.78   
20.00   0.74    13.00   12.04   0.00    29.21   0.85   
30.00   0.72    12.00   9.35    0.00    30.52   0.89   
40.00   0.26    18.00   7.89    0.00    31.39   0.90   
50.00   0.40    14.00   6.86    0.00    32.08   0.91   
